@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
806,'2024/02/29 01:15:37:810',12,352.674408,143.886658,362.758118,136.586639,342.916016,136.625717,375.789551,144.643021,331.60675,146.555878,395.050781,202.008987,310.936646,195.909912,406.131287,267.802948,249.382538,193.555634,404.908813,337.74527,198.521439,192.329178,378.658325,324.518982,320.497375,324.842438,367.643463,432.606445,331.697083,430.84317,0,0,0,0,0,0,0.45,0,0,?
807,'2024/02/29 01:15:37:845',12,352.694641,143.917358,362.736237,136.582428,342.916809,136.639999,375.881409,144.570236,331.609039,146.75824,395.211945,202.028671,310.832489,195.965363,405.920654,268.102509,249.890869,193.667969,404.955719,337.725677,198.388824,191.937439,378.684357,324.632416,320.297516,325.145905,367.831573,432.226105,331.630859,430.921844,0,0,0,0,0,0,0.45,0,0,?
808,'2024/02/29 01:15:37:885',12,352.669739,143.921936,362.733002,136.587433,342.90271,136.659988,375.786469,144.590485,331.667236,146.807495,395.337982,202.108978,310.877045,195.897964,405.950073,267.844818,251.131409,193.889984,404.932251,337.776001,198.390472,191.917297,378.74469,324.563721,320.489044,325.135223,367.765869,432.132111,331.648071,430.656982,0,0,0,0,0,0,0.45,0,0,?
809,'2024/02/29 01:15:37:910',12,352.677643,143.9375,362.739716,136.621735,342.943604,136.668777,376.177307,144.854736,331.661499,146.85228,395.462616,202.143738,311.192932,195.971252,405.921509,268.206726,251.613434,193.959641,404.949188,337.80365,198.841934,192.045135,378.759735,324.428345,320.393097,324.708649,367.911102,432.106689,331.678101,430.807098,0,0,0,0,0,0,0.45,0,0,?
810,'2024/02/29 01:15:37:949',12,352.699249,143.936203,362.720825,136.60675,342.96051,136.663834,375.875275,144.59816,331.665955,146.945404,395.471649,202.191345,311.176208,195.993408,406.001404,268.195801,252.063828,193.873901,405.006714,337.765076,199.10318,192.336044,378.645966,324.574829,320.470032,324.974243,367.90036,432.057739,331.521881,430.581726,0,0,0,0,0,0,0.45,0,0,?
811,'2024/02/29 01:15:37:973',12,352.690094,143.966736,362.723053,136.642624,343.00531,136.671524,376.460114,145.053177,331.732605,146.884598,395.739288,201.961731,311.378418,196.073914,405.88092,268.48938,252.149384,193.859192,404.947021,337.743286,199.271759,192.26149,378.610535,324.548187,320.503082,325.019775,367.835236,432.114838,331.224487,430.40332,0,0,0,0,0,0,0.45,0,0,?
812,'2024/02/29 01:15:38:019',12,352.699097,143.975311,362.712036,136.636078,343.002594,136.681885,375.782593,144.604736,331.661133,146.961487,395.421265,202.058197,311.178436,196.047134,405.910095,267.957031,252.174667,193.898453,404.935242,337.728546,199.084183,192.149628,378.48584,324.527893,320.330444,325.015778,367.749878,431.280548,331.374878,430.474304,0,0,0,0,0,0,0.45,0,0,?
813,'2024/02/29 01:15:38:048',12,352.689209,143.995117,362.697937,136.636139,342.997437,136.689606,375.887909,144.586777,331.640991,147.01741,395.821777,202.015198,311.080688,196.02153,405.918457,267.935394,251.371552,193.869095,404.908173,337.87262,199.322678,192.120987,378.467285,324.497009,320.131287,324.728729,367.653961,431.630859,331.269775,430.178589,0,0,0,0,0,0,0.45,0,0,?
814,'2024/02/29 01:15:38:071',12,352.690857,143.952087,362.718536,136.615707,343.003235,136.680222,375.923309,144.786011,331.663361,146.948029,395.913239,201.902954,311.017548,195.986908,406.099915,267.683563,250.324539,193.652802,404.886475,337.948486,198.846527,192.203384,378.443604,324.471985,320.06189,324.689911,367.847229,431.869934,331.625427,430.724579,0,0,0,0,0,0,0.45,0,0,?
815,'2024/02/29 01:15:38:111',12,352.697998,143.962265,362.720398,136.600021,343.037445,136.710663,376.174866,144.78035,331.685822,147.162552,395.81955,201.974609,311.071411,196.029053,405.986908,267.821594,249.893356,193.54277,404.993286,337.781982,198.378143,192.16481,378.208862,324.347351,319.959503,324.646667,367.702881,431.348145,331.494812,430.569183,0,0,0,0,0,0,0.45,0,0,?
816,'2024/02/29 01:15:38:141',12,352.721191,143.910828,362.749786,136.591522,343.063843,136.697052,376.284058,144.787155,331.735687,147.123901,395.80661,201.931793,311.277527,195.880219,405.826538,268.029083,250.155304,193.683594,404.920837,337.898987,198.450104,192.098495,378.166351,324.29126,320.037903,324.582581,367.49884,431.54007,331.584534,430.436676,0,0,0,0,0,0,0.45,0,0,?
817,'2024/02/29 01:15:38:187',12,352.700684,143.928055,362.80127,136.594101,343.019867,136.684738,376.475464,144.951492,331.812561,147.352234,395.954407,201.996796,311.362854,195.911285,405.983551,268.3078,250.171341,193.713623,404.864502,337.987885,199.021484,192.300339,378.250397,324.51004,320.019379,324.642181,367.539551,431.435883,331.412018,430.34079,0,0,0,0,0,0,0.45,0,0,?
818,'2024/02/29 01:15:38:216',12,352.689972,143.944534,362.788025,136.613556,343.021667,136.695496,376.430695,144.929352,331.768829,147.288544,395.806122,201.989304,311.279236,195.955521,405.971069,268.466187,250.069458,193.723663,404.874512,337.791473,198.354797,192.004456,378.10257,324.296387,319.895721,324.483582,367.356842,431.885925,331.365814,430.448639,0,0,0,0,0,0,0.45,0,0,?
819,'2024/02/29 01:15:38:251',12,352.664734,143.930542,362.716187,136.608002,343.071442,136.708038,376.415894,144.510162,331.730072,147.009979,395.568085,201.756592,311.238953,195.876495,405.863831,268.240265,250.085022,193.741287,404.852478,337.801575,198.77301,192.372833,378.198425,324.273438,320.092224,324.301056,367.663818,431.686035,331.34671,430.225555,0,0,0,0,0,0,0.45,0,0,?
820,'2024/02/29 01:15:38:274',12,352.710327,143.929199,362.71582,136.623398,343.067596,136.688171,376.277283,144.71312,331.725769,147.087708,395.631775,201.839386,311.034973,195.957703,405.855133,268.176178,250.330688,193.778168,404.978333,337.770294,198.926376,192.460754,378.358124,324.4375,320.102905,324.350311,367.738525,432.051849,331.638336,430.437134,0,0,0,0,0,0,0.45,0,0,?
821,'2024/02/29 01:15:38:320',12,352.722717,143.913635,362.726501,136.610413,343.080719,136.679474,376.216919,144.539505,331.720886,147.111633,395.824829,202.011368,310.960358,196.005829,406.012238,268.871918,250.399689,193.770813,405.094452,337.825897,198.789612,192.434464,378.562683,324.521729,320.087952,324.44574,367.659607,432.718353,331.580566,430.66568,0,0,0,0,0,0,0.45,0,0,?
822,'2024/02/29 01:15:38:344',12,352.734985,143.905197,362.75528,136.594971,343.171875,136.692871,376.488892,144.464172,331.797028,147.127106,395.751587,201.931168,311.457306,195.900391,406.094788,268.09903,250.814499,193.731339,405.135254,337.794312,199.31546,192.948074,378.516174,324.678009,320.280762,324.770355,367.831238,434.734253,331.437317,431.372864,0,0,0,0,0,0,0.45,0,0,?
823,'2024/02/29 01:15:38:391',12,352.724976,143.919922,362.754181,136.596024,343.134949,136.696594,376.751038,144.730057,331.885101,147.386765,395.880402,202.088272,311.362427,195.919479,405.94574,268.306519,251.123413,193.727615,405.074493,337.804626,199.193863,192.655853,378.401001,324.671112,320.142975,324.809174,367.888367,432.533752,331.565002,430.763458,0,0,0,0,0,0,0.45,0,0,?
824,'2024/02/29 01:15:38:420',12,352.726776,143.897552,362.796692,136.599625,343.146851,136.68486,376.753265,144.867188,331.799988,146.981277,395.74054,201.856049,311.238434,195.861969,405.944763,268.169373,250.510254,193.772903,405.336243,337.651947,198.855972,192.700562,378.379547,324.679626,320.192871,324.772522,367.989166,434.666199,331.677856,430.718262,0,0,0,0,0,0,0.45,0,0,?
825,'2024/02/29 01:15:38:454',12,352.724182,143.877014,362.753967,136.594452,343.177002,136.678452,376.600311,144.970718,331.836548,146.660385,395.89032,201.712936,311.1427,196.00914,405.960052,267.083832,250.277588,193.673889,405.448608,337.448059,198.678467,192.452881,378.501892,324.401398,320.203003,324.371765,368.168915,434.742584,331.769043,430.837616,0,0,0,0,0,0,0.45,0,0,?
826,'2024/02/29 01:15:38:471',12,352.771027,143.873352,362.818756,136.559662,343.259338,136.681946,376.963531,144.773483,331.835938,146.510605,395.946075,201.825378,311.412628,195.971542,406.119049,267.148682,250.755081,193.735977,405.464355,337.502106,198.194,192.378616,378.592529,324.280457,320.389465,324.171631,368.046539,432.478058,331.840149,430.455994,0,0,0,0,0,0,0.45,0,0,?
827,'2024/02/29 01:15:38:518',12,352.732727,143.912781,362.853577,136.580795,343.270111,136.70076,377.041321,144.826645,331.813049,146.792053,395.99231,201.869293,311.346008,196.066711,406.345764,267.96759,250.191925,193.725708,405.522736,337.529053,198.042633,192.438416,378.498688,324.526947,320.433594,324.74408,367.998108,434.55722,331.956207,430.910126,0,0,0,0,0,0,0.45,0,0,?
828,'2024/02/29 01:15:38:547',12,352.754456,143.889191,362.887115,136.580063,343.314026,136.68692,377.073517,144.979828,331.842957,146.748047,395.961121,201.827209,311.245361,195.961929,406.330322,267.714569,250.156876,193.684158,405.33139,337.793732,198.237747,192.3638,378.392914,324.520691,320.246735,324.718292,367.946106,434.415955,332.075928,431.095367,0,0,0,0,0,0,0.45,0,0,?
829,'2024/02/29 01:15:38:588',12,352.759094,143.840561,362.897217,136.552444,343.30542,136.679993,377.157623,144.965515,331.973145,146.563858,396.062195,201.901184,311.661224,195.811615,406.554535,268.202148,250.271439,193.684555,405.413788,337.897491,197.825027,192.10498,378.504456,324.556854,320.230042,324.763458,367.956543,434.4953,331.936279,430.969421,0,0,0,0,0,0,0.45,0,0,?
830,'2024/02/29 01:15:38:622',12,352.802124,143.825348,362.923584,136.550735,343.340759,136.703049,377.287537,145.096313,331.980865,146.738205,396.128784,201.772446,311.692596,195.849609,406.542542,268.340088,251.832825,193.746506,405.517883,337.954407,198.570389,192.227493,378.516296,324.8508,320.078186,324.90564,367.930359,434.673035,331.741211,431.380646,0,0,0,0,0,0,0.45,0,0,?
831,'2024/02/29 01:15:38:662',12,353.02594,143.770584,362.984436,136.542374,343.505493,136.707336,377.631531,145.15451,332.105957,146.553375,396.088531,201.782974,311.648071,195.72052,406.657562,268.216064,251.031265,193.394333,405.630493,337.91983,198.040894,191.690826,378.409424,325.044128,320.055176,325.040009,367.758942,434.776733,331.716156,431.335724,0,0,0,0,0,0,0.45,0,0,?
832,'2024/02/29 01:15:38:680',12,352.880402,143.881866,362.97937,136.554855,343.63739,136.751831,377.510925,144.936279,332.091553,146.623245,396.304901,201.393921,311.548492,195.650681,406.90506,267.804749,252.050491,193.740982,405.502167,338.017242,199.911484,191.832733,378.45575,324.982635,320.064545,325.039093,367.907074,435.134705,331.742523,431.573181,0,0,0,0,0,0,0.45,0,0,?
833,'2024/02/29 01:15:38:722',12,352.892151,143.894012,362.991364,136.565643,343.715027,136.734589,377.493866,144.838318,332.164001,146.50563,396.383026,201.565826,311.466492,195.551117,406.917786,268.540527,251.874527,193.466171,405.520813,338.280548,200.192871,192.06102,378.613586,324.977509,320.18219,324.987854,367.920288,434.898254,331.754639,431.499298,0,0,0,0,0,0,0.45,0,0,?
834,'2024/02/29 01:15:38:757',12,353.088257,143.841415,363.016174,136.60257,343.878052,136.738815,377.58847,144.841629,332.083252,146.172607,396.311188,201.55191,311.525299,195.690186,407.224152,268.370148,252.274689,193.488922,405.389984,338.525116,199.801361,191.774567,378.395416,324.742523,320.269897,324.918976,368.210632,435.276062,331.891632,432.230591,0,0,0,0,0,0,0.45,0,0,?
835,'2024/02/29 01:15:38:785',12,353.17218,143.851181,363.214386,136.642685,344.287842,136.759308,377.429352,144.865036,332.117188,146.037369,396.185577,201.358276,311.629486,195.522598,407.330566,268.367523,253.059448,193.63092,405.358032,338.631409,200.071594,191.572845,378.219788,324.538971,320.303345,324.828369,368.262573,435.287933,331.633148,431.733734,0,0,0,0,0,0,0.45,0,0,?
836,'2024/02/29 01:15:38:820',12,353.177856,143.858871,363.226257,136.65004,344.556549,136.757935,377.614807,144.960312,332.116882,146.098938,396.46347,201.664978,311.41333,195.629822,407.424255,268.684692,252.100647,193.439545,405.280121,338.593323,199.873734,191.65506,378.491791,325.137665,320.580872,325.132538,368.413055,435.36377,331.94342,432.250427,0,0,0,0,0,0,0.45,0,0,?
837,'2024/02/29 01:15:38:855',12,353.253296,143.832352,363.266663,136.626862,344.764526,136.739838,377.677917,144.916534,332.147064,145.999207,396.386108,201.55191,311.538269,195.624191,407.473633,268.653564,251.201965,193.492813,405.209991,338.651367,198.840759,190.833725,378.396454,324.714661,320.454865,324.9534,368.616516,435.235626,331.850647,432.051147,0,0,0,0,0,0,0.45,0,0,?
838,'2024/02/29 01:15:38:884',12,353.263702,143.865509,363.248627,136.620117,344.913635,136.745331,377.793884,144.896622,332.22583,146.0905,396.528748,201.773987,311.446838,195.695465,407.510681,268.759705,250.174805,193.184799,405.304932,338.639038,198.432739,190.772949,378.38147,324.696564,320.599487,325.058258,368.635803,434.756592,331.81073,431.39624,0,0,0,0,0,0,0.45,0,0,?
839,'2024/02/29 01:15:38:924',12,353.312317,143.853378,363.294525,136.554962,345.214661,136.679871,377.925446,144.556793,332.305298,146.0905,396.255188,201.798386,311.382385,195.65535,407.550049,268.559662,251.500366,193.361404,405.385132,338.755707,197.969574,190.439697,378.4646,324.919281,320.672607,325.087463,368.779785,434.608582,331.914673,431.36734,0,0,0,0,0,0,0.45,0,0,?
840,'2024/02/29 01:15:38:960',12,353.314941,143.876892,363.314514,136.591019,345.216949,136.68634,377.90451,144.906525,332.281433,146.044403,396.440613,201.610626,311.395233,195.643219,407.882813,268.773438,251.210785,193.377563,405.444,338.627075,196.980957,190.264038,378.515991,325.182953,320.696411,325.356232,368.494995,432.208069,331.995789,431.208801,0,0,0,0,0,0,0.45,0,0,?
841,'2024/02/29 01:15:38:988',12,353.309998,143.866196,363.303772,136.57251,345.248474,136.671753,377.858124,144.812653,332.361877,146.327301,396.408569,201.590485,311.3638,195.585876,407.972565,268.989044,251.483292,193.40361,405.451782,338.670563,197.349319,189.971344,378.528107,325.105621,320.82962,325.165985,368.424866,432.345581,331.918457,431.061493,0,0,0,0,0,0,0.45,0,0,?
842,'2024/02/29 01:15:56:165',13,242.367615,166.613678,251.644318,158.755188,231.489197,159.92366,265.630829,162.698822,220.070862,169.808746,295.7854,201.893631,227.99527,225.662323,342.308411,266.065094,248.206467,286.035095,347.584503,337.758423,300.363434,332.235504,361.460236,287.451538,317.047424,324.910522,465.637177,314.208313,333.915344,415.197815,617.832764,341.274994,0,0,0,0,0,1,0,?
843,'2024/02/29 01:15:56:194',13,242.380203,166.573853,251.706223,158.709045,231.650238,159.787216,265.882751,162.823105,220.277481,169.662201,295.82135,202.10112,228.492981,226.402527,342.411682,266.422089,249.326447,286.60199,347.515564,337.749512,300.687073,332.680969,361.745667,287.958038,317.643555,325.736053,466.04184,314.19458,334.129272,421.331421,617.958435,341.137085,0,0,0,0,0,1,0,?
844,'2024/02/29 01:15:56:229',13,242.464066,166.556686,251.782455,158.663696,231.67453,159.775665,265.791809,162.925293,219.944748,169.783035,295.761108,202.044647,228.602875,226.826996,342.290192,266.103394,250.01004,286.720184,347.490784,337.684479,300.918213,333.683746,362.479248,287.847931,317.807953,325.746338,466.491211,314.314056,334.33606,422.718872,617.586548,340.787445,0,0,0,0,0,1,0,?
845,'2024/02/29 01:15:56:258',13,242.507996,166.499039,251.794617,158.717194,231.560593,159.86055,265.778778,163.126541,220.076981,169.530777,295.532288,202.52861,228.171921,225.310196,342.319031,266.069489,250.26712,285.682587,347.432373,337.699677,300.984467,333.714691,361.598511,287.982697,317.559357,325.241669,465.809753,313.947083,334.364136,423.174133,615.049072,340.259247,0,0,0,0,0,1,0,?
846,'2024/02/29 01:15:56:287',13,242.514832,166.484299,251.837677,158.697144,231.623505,159.873672,265.965668,163.543625,220.209381,169.712341,295.474762,202.422409,227.926727,224.665833,342.364349,266.178955,249.491882,284.999756,347.29007,337.677734,301.070831,333.871246,361.250763,288.04538,317.092651,325.153503,465.14209,313.636993,334.28302,423.110291,617.123962,339.710358,0,0,0,0,0,1,0,?
847,'2024/02/29 01:15:56:328',13,242.474457,166.619019,251.9086,158.797073,231.571167,160.023315,266.114868,163.741272,220.16452,169.790863,295.459961,202.705475,228.027893,224.716675,342.653931,266.668396,248.797272,284.749329,347.333374,337.829102,301.260162,333.972046,361.016083,287.56604,317.223694,325.166199,464.807892,313.11203,333.947815,422.895905,616.552856,339.028412,0,0,0,0,0,1,0,?
848,'2024/02/29 01:15:56:351',13,242.338867,166.87677,251.886749,159.0336,231.492783,160.164444,266.095581,163.935303,219.975647,170.069504,295.083252,202.72316,227.463394,221.980988,342.532104,266.746765,247.717911,284.240356,347.293762,337.879456,301.658875,334.232422,361.509369,287.573212,317.256836,325.213501,465.581299,312.924255,334.530792,424.588867,613.084412,338.635345,0,0,0,0,0,1,0,?
849,'2024/02/29 01:15:56:392',13,242.296738,167.007629,251.714355,158.873779,231.489685,160.430023,265.593201,163.919098,219.471817,170.817139,295.316162,202.944351,228.247055,226.252563,342.652893,266.871674,248.525024,285.241821,347.448547,337.69342,301.529724,333.355713,361.458923,287.961273,317.2211,325.720428,465.224274,312.653046,334.553406,423.851929,612.126953,338.595947,212.436646,391.58197,0,0,0,1,0,?
850,'2024/02/29 01:15:56:438',13,242.154663,166.994308,251.374741,158.730011,231.394989,160.425568,265.283844,163.849808,219.478592,170.944809,295.495239,202.909821,228.284302,226.349945,342.421082,266.5625,248.540771,286.087891,347.521088,337.897156,301.416962,333.102417,361.609985,287.289093,317.279114,325.661377,464.173248,311.927826,334.450684,423.140533,605.283875,336.95343,0,0,0,0,0,1,0,?
851,'2024/02/29 01:15:56:461',13,241.801315,167.151428,251.033173,158.730331,231.32872,160.9944,265.003876,164.335785,219.296478,172.094742,294.816864,202.694672,229.415573,230.87207,342.500061,266.680969,248.683258,288.062469,347.675323,337.774261,301.625092,333.471802,361.492645,287.437164,317.916016,326.220764,464.296753,311.87323,334.875549,421.543304,602.10968,336.061249,0,0,0,0,0,1,0,?
852,'2024/02/29 01:15:56:490',13,241.776657,167.467896,250.781891,158.872772,231.252197,161.596161,264.535919,163.823318,219.256287,172.575592,294.582214,203.164047,228.882431,231.509796,342.402924,266.512848,248.236298,289.556213,347.927856,338.058502,301.736938,334.007874,361.856201,287.263947,318.062286,326.409363,465.538269,311.957581,334.983765,422.41156,603.573364,335.60437,0,0,0,0,0,1,0,?
853,'2024/02/29 01:15:56:537',13,241.705841,167.755219,250.528198,158.943359,231.165375,162.156433,264.199493,163.643677,219.083923,173.025314,294.178131,202.915527,228.681366,228.638992,342.327301,266.594513,248.172028,289.112915,347.794769,337.658661,301.575806,333.927185,361.947571,287.62381,317.860535,326.252289,464.587646,311.394012,334.99762,422.025238,605.594788,335.761749,0,0,0,0,0,1,0,?
