@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute left_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_vel numeric

@data
1133,'2024/02/25 12:14:56:186',17,441.849396,354.119598,401.132813,330.595367,382.795837,289.072601,369.80658,257.551727,354.883759,227.498413,411.038177,234.578384,397.116058,191.536682,388.867554,162.532776,384.620667,135.190552,443.743835,230.087524,442.265747,181.977768,443.53244,148.585678,446.874237,121.113571,474.761627,239.227493,485.488892,195.523163,495.086395,164.49231,505.461456,133.072983,507.292969,265.462799,529.768555,238.448441,542.56842,215.78035,554.474426,190.011124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.032074,0,?,?,?
1134,'2024/02/25 12:14:56:290',17,442.087677,353.478241,401.690796,330.153595,383.05069,288.84024,370.49881,257.069214,355.706665,227.115952,410.783936,234.50798,397.105835,191.337662,388.586273,162.161865,384.373901,134.900467,443.648193,229.449326,441.677551,180.751968,442.587097,147.661743,446.241272,121.757927,474.318573,238.806274,485.208069,194.427734,494.858032,162.96312,505.561676,132.797379,506.45462,264.732635,529.059387,237.923645,542.52124,215.084259,555.007935,189.217896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.028915,0,?,?,?
1135,'2024/02/25 12:14:56:395',17,442.70636,353.671906,402.38559,330.898712,384.838593,289.12558,372.304138,256.828735,357.737,226.122147,411.50238,235.401566,398.115814,192.793976,389.790405,163.07843,385.470032,135.645538,444.259674,230.133621,442.409424,181.160767,442.978943,148.781494,446.527161,122.319885,474.557251,238.972641,485.493317,194.972931,495.38916,164.118179,506.375183,133.535294,507.065887,265.434326,529.630371,238.213608,543.093079,215.504608,555.541931,190.324799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.538284,0,?,?,?
1136,'2024/02/25 12:14:56:498',17,444.309143,350.784332,403.254211,328.647552,385.205322,287.641296,373.984192,254.663116,360.48175,223.156357,410.840912,231.883453,398.450897,189.672211,390.969421,160.260605,386.449554,132.749771,443.331421,228.470108,442.04541,179.690414,443.149384,147.172165,446.615845,119.828369,473.882202,237.857208,485.729401,193.276978,496.373322,162.214676,508.506409,131.596191,506.325012,263.486908,529.568848,235.751328,543.455688,212.921616,556.032532,187.745239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.314224,0,?,?,?
1137,'2024/02/25 12:14:56:604',17,446.14151,348.649445,405.462891,325.567841,388.906616,284.964081,379.772369,251.169342,366.177948,219.02092,412.315033,229.91275,399.842224,187.614273,392.361725,157.816086,388.287506,130.031143,444.613068,226.304794,443.593384,177.078491,444.059326,144.725616,447.343323,117.915428,474.946136,235.834122,486.824646,190.958435,496.719238,159.670547,508.955688,129.530243,506.513306,261.076813,530.05365,233.41066,544.490295,210.64325,557.855042,184.928833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.34465,0,?,?,?
1138,'2024/02/25 12:14:56:707',17,445.991638,347.997101,405.849945,325.278473,389.683655,284.748199,380.666382,249.743622,367.377502,217.69635,413.343994,229.876953,401.59024,187.239731,394.299164,157.590927,390.39212,129.805878,445.481293,226.592682,445.389557,177.088745,445.662689,145.521667,448.625305,118.315575,475.709076,235.479523,487.72699,190.840729,497.235992,159.805588,509.37619,129.248657,507.489044,260.902283,531.388123,233.214172,546.468201,210.902481,560.432068,185.574814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.404419,0,?,?,?
1139,'2024/02/25 12:14:56:810',17,446.146912,346.300903,405.681885,323.404083,389.619995,282.269318,380.236023,248.382401,366.623566,216.476013,414.198761,228.08519,402.45752,186.039215,395.203827,156.237778,391.748291,128.413864,446.215881,224.182953,445.376831,175.366516,446.159393,143.249268,450.25293,116.092957,476.134216,233.476868,488.266266,189.393188,498.13092,158.411987,510.289368,128.389771,508.754608,259.048828,532.042908,231.878815,546.361816,209.48851,559.881714,184.498535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.11795,0,?,?,?
1140,'2024/02/25 12:14:56:914',17,446.066254,345.604919,405.149536,323.507507,389.335693,281.897217,379.345062,247.620514,366.074493,215.339584,414.076355,227.363724,401.815186,184.936066,394.499451,155.376373,390.78595,127.605202,445.72699,223.233627,445.173584,174.597595,445.736969,142.272659,449.279724,115.171249,475.985962,232.814194,487.654541,188.657715,497.446289,157.394836,509.350922,127.249603,508.108063,258.072937,531.447266,231.105484,546.088501,208.162399,559.649292,183.098663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.371292,0,?,?,?
1141,'2024/02/25 12:14:57:019',17,446.032898,344.327728,405.551086,321.624084,389.361328,280.295074,379.134827,246.647552,365.777222,214.667679,414.2789,225.994751,402.204315,183.755035,395.005127,153.970963,391.580627,126.299713,446.329956,221.481003,445.409668,173.245667,446.565979,140.759293,450.265472,114.282074,476.288727,230.624542,487.972748,186.664749,497.930267,156.037781,509.864624,126.053551,508.720764,256.382629,531.944336,229.41954,546.031738,206.880081,559.711243,181.741501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.846725,0,?,?,?
1142,'2024/02/25 12:14:57:122',17,445.856781,344.426605,405.363464,322.01239,389.308228,280.295868,379.393768,246.7995,366.241302,215.07901,414.019165,226.136108,402.302124,184.596802,394.998291,154.989395,391.732178,127.189117,446.155151,222.15712,445.438385,174.059921,446.4422,142.002274,449.963501,114.789421,476.125336,231.414246,487.894562,187.666718,497.802307,156.803452,509.693054,126.750526,508.619812,257.084564,531.821289,230.635696,546.142944,207.81131,559.771667,183.043961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.269485,0,?,?,?
1143,'2024/02/25 12:14:57:223',17,445.164948,344.296509,404.893494,322.203705,389.332581,280.480286,379.811523,246.154633,366.403046,214.33902,413.712219,225.981049,402.070313,183.988037,395.097717,154.459442,391.718567,126.91011,445.550598,222.320541,445.305023,173.923355,446.266357,142.181061,449.666077,114.951096,475.540314,231.463959,487.087585,187.621765,496.720703,156.682037,508.404694,126.777222,507.663605,257.301056,530.953125,230.632202,545.306396,208.049469,558.873718,183.014252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.975967,0,?,?,?
1144,'2024/02/25 12:14:57:326',17,446.458679,343.425079,406.550049,320.438995,390.692688,279.160034,381.144562,245.380524,368.038086,213.472961,415.336578,225.123367,404.179749,182.948776,397.31897,153.707626,393.878845,126.154114,447.607727,221.073135,447.1875,172.51207,448.885986,140.828079,452.554382,114.609978,477.052979,230.343872,488.631653,186.710297,498.487701,155.847046,510.432556,126.036758,509.491089,256.564301,532.775208,229.809036,547.034729,207.523376,560.654968,182.442825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.351944,0,?,?,?
1145,'2024/02/25 12:15:19:020',18,475.15271,286.48111,455.155914,273.91748,446.368744,254.097382,447.487518,235.4254,452.86145,216.504456,450.054962,223.177353,446.374878,200.050278,444.564362,184.38205,444.588745,172.473389,467.232422,224.179321,465.530121,212.884171,462.910828,238.886581,463.02597,251.800171,482.715759,231.862564,479.19632,221.105942,473.515289,244.455078,473.104095,256.909302,502.197083,241.972382,494.976166,230.216553,485.470123,244.035507,483.206146,252.016953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.301788,0,?,?,?
1146,'2024/02/25 12:15:19:126',18,475.052673,286.774872,455.227692,273.860962,446.441772,254.220947,447.47113,235.652954,452.776337,216.64827,450.128967,223.201218,446.4328,200.201691,444.619415,184.456451,444.620087,172.518768,467.275238,224.223755,465.57312,212.831787,462.859558,238.567795,462.773163,251.668625,482.629028,232.016342,479.166412,221.082855,473.530304,244.355911,472.96405,256.992249,502.239136,241.998734,494.900024,230.177567,485.612762,244.031525,483.26355,252.076584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.551117,0,?,?,?
1147,'2024/02/25 12:15:19:229',18,474.61734,285.47406,455.0354,273.162659,446.406311,254.001419,447.447052,235.572388,452.720367,216.492126,450.079468,223.109604,446.446869,200.065292,444.647491,184.264389,444.712524,172.296173,467.242889,224.094421,465.519653,212.611176,462.80719,238.707047,462.867432,251.454758,482.604187,231.836014,479.192993,220.947189,473.591766,244.442368,473.272949,256.515381,502.27597,241.855515,494.930267,230.15184,485.647003,244.004944,483.144806,252.251648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.379639,0,?,?,?
1148,'2024/02/25 12:15:19:335',18,474.443604,285.916595,454.869965,273.231598,446.329224,253.812851,447.615479,235.58252,452.491119,216.698227,449.981445,223.27475,446.30069,200.253876,444.549713,184.665588,444.597656,172.685364,466.943237,224.155975,465.612671,213.191757,462.819489,238.990921,462.548492,251.763382,482.45105,231.981293,479.189026,221.251633,473.477203,244.651016,472.810608,257.338531,502.220917,242.30484,494.993408,230.585968,485.597717,244.333099,483.302429,251.903397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.76062,0,?,?,?
1149,'2024/02/25 12:15:19:437',18,474.612,285.863983,455.06543,273.081665,446.423889,253.549866,447.874603,235.362915,452.690002,216.613281,450.051392,222.905106,446.383118,199.808319,444.730408,184.376999,444.704895,172.477631,467.110565,223.587479,465.740173,212.951538,462.985687,239.025558,462.737,251.479675,482.704132,231.475647,479.374756,220.952972,473.680847,244.49498,473.022308,256.385712,502.137634,241.994812,495.245422,230.287918,485.836334,244.049805,483.605225,251.580276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.276505,0,?,?,?
1150,'2024/02/25 12:15:19:539',18,475.160156,285.934784,455.438263,273.28009,446.873138,253.622726,448.072052,235.111481,453.104065,216.216919,450.280945,222.949875,446.781006,199.491058,445.24765,183.996826,445.217926,172.110901,467.496613,223.712143,466.010498,212.517822,463.341797,238.645966,463.132813,251.041168,483.07489,231.357651,479.57782,220.630981,473.960907,244.153687,473.173035,255.797882,502.377594,241.873001,495.646301,229.921753,486.000854,243.757446,483.990601,251.17868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.222641,0,?,?,?
1151,'2024/02/25 12:15:19:642',18,475.626648,286.084808,455.853088,273.565308,447.128448,253.949432,448.151215,235.43309,453.603333,216.627594,450.453461,223.062225,447.068176,199.38446,445.494873,183.728058,445.483398,171.98848,467.900879,224.020508,466.261566,212.312759,463.549316,238.557922,463.809784,251.033417,483.37616,231.477936,479.879272,220.545364,474.181488,244.045975,473.475006,256.032867,502.67392,241.705429,495.830414,229.929398,486.186249,243.720734,484.17334,251.256836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.064301,0,?,?,?
1152,'2024/02/25 12:15:19:748',18,475.757935,285.567719,455.868805,273.58728,447.235229,254.005341,448.30835,235.697449,453.461426,216.553345,450.379608,223.553696,447.07547,200.001236,445.549957,184.272507,445.648224,172.275238,468.010834,224.453629,466.433441,212.66301,463.775513,238.555984,463.883331,251.234558,483.522034,231.810898,480.035767,220.982437,474.445862,244.291672,473.792084,256.328583,503.057251,241.786423,496.032562,229.939896,486.469055,243.571564,484.457336,250.952194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.11409,0,?,?,?
1153,'2024/02/25 12:15:19:850',18,475.679016,287.465576,455.800476,274.554108,447.018494,254.854797,447.843262,236.088989,453.686249,216.947601,450.285919,223.773026,446.947083,200.095886,445.344421,184.248169,445.487915,172.288544,467.628845,224.394638,466.33844,212.811417,463.521362,239.33876,463.937103,251.936066,483.157776,232.007782,479.914734,221.011047,474.31897,244.661926,473.676483,256.935577,502.818024,242.173431,495.769623,230.189789,486.271484,243.860611,484.393799,251.395935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.070938,0,?,?,?
1154,'2024/02/25 12:15:19:953',18,475.298492,287.576355,455.727234,274.670502,446.919983,255.179184,447.942963,236.253326,453.427124,216.974091,450.562256,223.646332,447.088989,200.149902,445.379517,184.387894,445.492859,172.565491,467.574646,224.410919,466.276825,213.186584,463.523682,239.788193,463.686523,252.202148,483.070831,232.006821,479.942932,221.435135,474.371948,245.026337,473.61908,256.757813,502.694153,242.263275,495.868652,230.558105,486.533081,243.937057,484.962189,250.280167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.165436,0,?,?,?
1155,'2024/02/25 12:15:20:058',18,474.91153,285.277313,455.203491,272.873047,446.522705,253.3629,447.556702,235.095398,452.75531,216.569077,450.650696,222.799622,446.726929,199.893265,445.05481,184.256805,445.321991,172.385223,467.522308,223.677856,466.00415,213.028046,463.155792,238.630829,463.034485,251.42366,483.121155,231.46434,479.645752,221.213348,473.990479,244.505371,472.970459,256.695435,502.925232,241.529449,495.788818,230.216125,486.258606,243.710007,484.147797,250.629608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.599457,0,?,?,?
1156,'2024/02/25 12:15:20:160',18,476.097656,284.108154,456.901123,270.710876,448.18219,250.882904,449.984253,232.792679,454.89447,214.966705,452.957184,221.025986,449.312286,198.123611,447.999573,182.787064,447.811127,171.627167,469.714722,221.413712,468.094788,211.651093,464.390503,236.926743,463.978088,249.334717,484.955475,229.247009,481.575867,219.636963,475.287445,242.928177,474.244568,254.825714,503.897675,239.645233,496.703949,229.005829,487.203491,242.543762,485.646637,248.963791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.694443,0,?,?,?
1157,'2024/02/25 12:15:20:265',18,476.483032,284.804413,457.915588,270.898438,449.360352,251.311539,450.769409,233.650024,456.720093,215.542999,455.00177,220.550964,451.763153,197.697266,450.780304,182.147034,451.25,170.673843,471.604767,222.061127,470.161621,211.243866,465.98761,236.342178,465.5448,248.709641,486.692688,229.852875,483.774902,219.680664,477.046509,242.252625,475.639801,253.288544,505.524536,240.615005,499.108856,229.421997,489.374146,241.737381,488.137207,246.618683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.743286,0,?,?,?
1158,'2024/02/25 12:15:20:369',18,477.530853,282.4552,458.487518,267.833679,450.451019,248.329498,452.299683,231.202759,457.902283,213.680191,456.113251,218.99675,453.155243,195.85965,452.441071,181.195847,453.021393,170.298447,472.58255,220.276886,471.116608,209.741028,467.111084,235.56781,466.620178,247.143143,487.580292,227.679199,484.471558,218.197968,477.565582,241.479614,476.598755,252.250763,506.86084,238.282135,499.936249,227.658859,490.069855,240.336319,488.491333,245.842239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.178314,0,?,?,?
1159,'2024/02/25 12:15:20:472',18,479.065308,282.356476,459.763123,267.106934,451.385803,246.957687,453.485657,229.465363,459.866302,212.478668,458.298828,218.285095,455.029755,195.056244,454.693604,180.508804,455.43219,169.809631,474.985657,219.764526,472.910034,209.055542,468.518677,234.388443,467.916443,246.69725,489.439819,227.653885,485.862976,218.000244,478.818909,240.715393,477.851593,252.708466,508.582642,238.515137,501.55896,227.56543,491.34021,240.148117,489.091156,246.91066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.591949,0,?,?,?
1160,'2024/02/25 12:15:20:577',18,479.21283,282.352325,459.951508,267.288208,451.660767,247.248825,452.776215,229.645096,459.712036,212.500473,458.015137,218.15976,455.257324,194.583725,454.681274,179.791885,455.536438,169.030014,474.654907,219.736694,472.482025,207.997314,468.047729,233.864792,467.712952,246.391876,489.247009,227.354568,485.357056,216.786224,478.384674,240.42128,477.693939,252.416443,508.447601,238.174179,501.042175,226.550049,490.86792,239.401672,488.768555,246.608017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.615631,0,?,?,?
1161,'2024/02/25 12:15:20:679',18,478.897949,280.57486,459.050903,265.78418,451.02475,245.681931,452.039032,228.10965,459.163666,210.867172,457.950165,217.552246,455.44162,194.426758,454.904053,179.582352,455.533905,168.668915,474.667999,219.387482,472.261108,207.333588,467.710205,232.767456,467.322388,245.585754,489.509949,227.084824,485.264404,216.183868,478.160706,239.177109,477.819214,251.618988,508.323517,237.702362,501.122253,226.117172,490.718628,238.325211,488.102448,246.660233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.187378,0,?,?,?
1162,'2024/02/25 12:15:20:785',18,474.793091,277.67572,456.266907,263.834015,448.271362,244.75943,449.125366,227.239716,455.742493,211.136627,455.449158,216.066711,452.115295,193.460876,451.442902,178.973526,452.150574,168.120453,471.512085,218.027939,468.960754,206.816025,464.202301,231.02034,464.504425,242.795761,485.818451,225.635635,481.97937,215.05188,474.454285,237.350586,474.738007,248.201889,504.248322,236.772308,497.882263,225.290222,487.206238,236.664276,485.443237,243.121124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.647781,0,?,?,?
1163,'2024/02/25 12:15:20:891',18,473.196899,277.885193,453.64566,261.806335,446.270447,241.886475,448.170349,225.332962,454.470673,209.864471,453.768646,215.115906,450.82431,193.009583,450.225891,178.494934,451.18161,167.63266,469.959869,217.21106,467.50827,205.713043,463.069733,229.971771,462.088257,242.746521,484.300964,224.611938,480.252838,214.21312,473.190552,236.608139,472.692688,249.139191,502.926147,235.526733,495.620544,224.127838,485.694336,235.592072,483.478851,243.204834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.674133,0,?,?,?
1164,'2024/02/25 12:15:20:994',18,472.644073,274.41214,453.678894,258.713501,446.321686,239.237045,448.035858,221.66185,454.607269,205.036606,454.060364,213.134079,450.854614,190.925568,450.348083,176.752686,451.585632,166.262878,470.12384,214.394531,467.29892,202.924744,462.718445,226.800049,462.834808,239.624634,483.741943,221.734741,479.520233,211.846329,472.393341,233.426849,472.403564,246.177002,502.024567,233.393921,494.745544,221.924484,484.471924,233.408142,482.180847,242.108002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.017609,0,?,?,?
1165,'2024/02/25 12:15:21:098',18,465.524048,270.768005,447.756653,256.276398,440.207703,238.275269,441.795807,221.696198,448.487976,208.284531,447.119629,212.123245,443.301453,190.586441,442.443115,176.545654,443.032074,165.868317,462.671753,214.022202,459.590393,203.079865,455.615845,224.726288,455.155914,236.773453,476.212616,221.338348,472.09613,211.021301,465.512756,231.669449,464.846375,243.495483,493.918091,231.608795,487.673004,220.273529,477.942688,231.045349,476.495361,236.74884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.745804,0,?,?,?
1166,'2024/02/25 12:15:21:201',18,462.396301,273.854614,445.208923,260.153961,438.147156,241.005829,438.610809,225.371765,442.994995,209.558838,443.727112,213.857635,439.756744,192.646469,438.496246,179.129929,438.567047,169.157837,459.908417,215.848709,456.369904,202.496002,452.394165,224.873718,452.016754,239.661545,473.050903,223.412247,468.753235,213.502838,462.058472,234.0186,460.773804,246.918442,490.653809,233.535751,483.554108,222.492966,473.507721,233.819336,470.891174,240.502945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.005905,0,?,?,?
1167,'2024/02/25 12:15:21:305',18,462.397003,277.383698,447.172302,266.109528,440.623505,248.97226,444.040588,239.165527,452.019379,228.781845,441.987061,215.171066,436.621063,193.463516,434.741974,179.82016,433.996552,170.797836,458.107574,216.297424,462.568726,188.893524,456.567413,192.355728,454.72934,205.494659,473.216522,225.635437,472.312988,216.660233,465.420868,231.449432,462.842987,242.92981,487.851685,236.177795,482.934082,225.858856,474.574036,234.06398,469.717468,241.102173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.086273,0,?,?,?
1168,'2024/02/25 12:15:21:406',18,464.395081,276.697052,447.566681,266.083405,440.958099,248.259399,448.162903,236.923828,459.719208,223.41156,442.34552,217.136414,436.379822,194.899292,433.376709,180.907547,432.134644,170.237411,459.765656,217.882095,463.943909,196.003906,465.011017,182.197845,466.327789,171.01651,475.117371,227.232849,473.754578,218.683945,465.251801,230.69458,461.853607,242.023026,488.72052,237.581345,483.833252,228.915543,476.474976,234.755692,472.320984,242.389496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.814957,0,?,?,?
1169,'2024/02/25 12:15:21:511',18,461.466248,285.57428,445.095856,274.000214,439.387085,254.797073,446.866028,241.508698,457.108307,230.636276,436.961609,226.882553,429.505188,205.596634,425.141541,191.304184,422.572205,178.696457,455.145325,225.514297,455.201904,201.49736,455.32666,185.341705,458.609955,172.235077,470.205963,235.593201,469.051239,225.561966,462.288757,237.132629,459.453979,247.249832,484.739685,246.144501,480.809204,236.29509,473.218719,241.661652,468.794312,249.758347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.059982,0,?,?,?
1170,'2024/02/25 12:15:21:621',18,461.530792,287.477112,445.359009,275.548645,439.553406,255.964218,447.3125,241.586243,459.07489,229.692535,436.834564,227.526535,428.918884,205.837036,424.552368,191.581421,422.216614,179.255615,454.486328,226.110199,454.553802,201.99263,454.505249,185.618652,457.18219,172.509216,469.936035,235.692444,468.22821,225.335251,462.163025,240.053848,460.12738,251.570236,484.475525,246.558319,479.615631,236.429108,471.93573,243.54953,468.434479,251.094482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.366913,0,?,?,?
